userId,movieId,rating,timestamp
3,1917,3.0,1084485057
3,1923,2.0,1084485070
3,1957,5.0,1084486061
3,2006,3.5,1084484468
3,2012,3.0,1084484354
3,2100,1.0,1084484935
3,2150,4.0,1084486055
3,2268,4.0,1084484382
3,2353,4.0,1084486027
3,2605,4.0,1084485377
3,2616,2.5,1084485386
3,2617,4.0,1084484413
3,2640,4.0,1084485422
3,2641,4.0,1084485424
3,2642,4.0,1084485425
3,2643,4.0,1084485427
3,2701,3.0,1084485374
3,2747,1.5,1084485382
3,2858,3.0,1084484687
3,2947,4.0,1084485364
3,2948,4.0,1084485357
3,2985,3.0,1084485054
3,3033,3.0,1084485361
3,3034,4.0,1084485355
3,3210,4.0,1084485311
3,3247,4.0,1084485295
3,3248,4.0,1084486164
3,3438,3.0,1084485302
3,3448,4.0,1084485316
3,3578,5.0,1084485534
3,3623,3.0,1084485264
3,3697,3.0,1084485284
3,3698,2.5,1084484939
3,3699,2.5,1084485278
3,3740,2.5,1084485273
3,3753,5.0,1084485506
3,3793,3.0,1084485549
3,3826,3.0,1084485281
3,3980,5.0,1084485537
3,4016,4.0,1084485572
3,4019,5.0,1084485540
3,4022,5.0,1084484427
3,4246,4.0,1084485248
3,4306,3.5,1084484403
3,4447,3.0,1084485224
3,4562,4.0,1084484959
3,4571,2.5,1084485243
3,4700,4.0,1084485642
3,4718,2.0,1084485232
3,4880,4.0,1084485542
3,4886,4.0,1084485188
3,4896,3.0,1084485558
3,4995,4.0,1084485594
3,5060,3.0,1084485066
3,5064,4.5,1084485512
3,5218,4.0,1084485202
3,5299,5.0,1084485581
3,5349,3.0,1084485555
3,5380,5.0,1084486046
3,5816,3.0,1084485561
3,5873,5.0,1084485529
3,5991,4.0,1084485195
3,6333,3.0,1084485564
3,6365,4.0,1084485576
3,6539,3.0,1084485579
3,6565,4.0,1084485544
3,6889,5.0,1084484981
3,7005,1.0,1084485009
3,7143,4.0,1084485499
3,7386,5.0,1084484881
3,7389,0.5,1084484989
4,223,4.0,960485552
4,1210,3.0,960485234
4,1272,4.0,960485281
4,1327,3.0,960485281
4,1513,2.0,960485675
4,1833,2.0,960485234
4,2115,5.0,960485281
4,2428,3.0,960485577
4,2490,2.0,960485644
4,2600,2.0,960485723
4,2605,2.0,960485577
4,2683,3.0,960485479
4,2688,3.0,960485594
4,2699,2.0,960485479
4,2710,2.0,960485516
4,2713,2.0,960485609
4,2722,2.0,960485552
4,2723,3.0,960485644
4,2745,3.0,960485234
4,2763,2.0,960485715
4,2770,4.0,960485516
4,2826,2.0,960485479
4,2841,4.0,960485694
4,2881,1.0,960485552
4,3053,1.0,960485626
4,3175,4.0,960485594
4,3203,1.0,960485552
5,10,4.0,840768638
5,47,3.0,840768897
5,110,4.0,840768763
5,150,3.0,840763914
5,153,3.0,840764018
5,161,4.0,840764183
5,165,4.0,840764017
5,185,3.0,840768638
5,208,3.0,840768639
5,231,2.0,840764099
5,253,2.0,840768638
5,288,3.0,840768763
5,292,3.0,840764183
5,296,1.0,840763915
5,316,3.0,840764099
5,318,1.0,840764183
5,329,3.0,840764183
5,339,3.0,840768638
5,344,3.0,840764017
5,349,4.0,840764017
5,356,4.0,840768763
5,364,5.0,840768897
5,380,5.0,840763915
5,410,3.0,840768897
5,434,4.0,840764183
5,454,4.0,840768763
5,457,4.0,840764099
5,480,4.0,840768763
5,588,3.0,840764017
5,590,3.0,840763914
5,592,4.0,840763913
5,593,3.0,840764099
5,595,3.0,840764099
6,590,4.0,1100062902
6,839,5.0,1100060207
6,1556,5.0,1100060225
6,2115,4.5,1100062905
6,2167,5.0,1100059947
6,2353,1.0,1100062885
6,2402,5.0,1100060242
6,2406,1.5,1100062886
6,2529,3.5,1100062901
6,2599,3.0,1100062891
6,2628,5.0,1100062907
6,2640,1.0,1100062856
6,2700,2.0,1100062888
6,2948,5.0,1100060101
6,2949,5.0,1100060102
6,3082,5.0,1100060018
6,3113,5.0,1100060182
6,3697,5.0,1100060246
6,3753,5.0,1100059902
6,4310,5.0,1100060139
6,4367,5.0,1100060240
6,4993,3.0,1100062897
6,5010,5.0,1100060134
6,5418,5.0,1100060068
6,5445,5.0,1100059952
6,5459,5.0,1100060211
7,19,3.0,840385932
7,21,5.0,840385932
7,34,4.0,840385932
7,39,3.0,840385989
7,150,5.0,840385452
7,153,3.0,840385482
7,162,5.0,840385787
7,165,3.0,840385482
7,208,4.0,840385898
7,231,3.0,840385502
7,235,5.0,840386043
7,236,3.0,840386015
7,265,4.0,840386103
7,288,3.0,840385582
7,292,4.0,840385526
7,296,5.0,840385452
7,316,1.0,840385502
7,318,5.0,840385526
7,329,3.0,840385526
7,339,2.0,840385898
7,344,4.0,840385482
7,348,4.0,840386043
7,349,4.0,840385482
7,356,5.0,840385823
7,357,4.0,840386015
7,367,3.0,840385932
7,380,2.0,840385452
7,410,4.0,840385932
7,432,3.0,840385989
7,434,3.0,840385526
7,435,2.0,840385955
7,440,4.0,840385989
7,457,3.0,840385502
7,468,4.0,840386178
7,500,4.0,840385955
7,508,4.0,840385582
7,531,5.0,840386193
7,539,3.0,840385989
7,541,5.0,840386223
7,586,3.0,840385955
7,588,4.0,840385482
7,590,4.0,840385452
7,592,3.0,840385452
7,595,3.0,840385502
8,32,4.0,1553765549
8,47,5.0,1553765552
8,260,4.0,1553765477
8,296,4.5,1553765465
8,527,4.0,1553765389
8,593,5.0,1553765397
8,608,5.0,1553765495
8,858,4.0,1553765387
8,912,4.0,1553765478
8,1221,3.0,1553765395
8,1732,5.0,1553765532
8,2329,4.5,1553765484
8,2712,4.0,1553765414
8,2858,3.5,1553765480
8,2959,5.0,1553765392
8,3481,3.0,1553765412
8,4011,3.5,1553765541
8,4226,4.5,1553765553
8,5995,5.0,1553765416
8,6016,4.5,1553765487
8,6502,4.0,1553765418
8,7361,4.5,1553765562
8,27773,5.0,1553767405
8,30707,4.0,1553765565
8,30749,5.0,1553765560
8,44555,4.5,1553765546
8,55820,4.5,1553765535
8,58559,4.0,1553765472
8,79132,4.5,1553765471
8,183837,4.5,1553765431
8,188773,4.5,1553765433
9,32,4.0,1139427899
9,47,5.0,1139427377
9,50,4.0,1139427390
9,223,4.5,1139427361
9,293,4.0,1142458727
9,318,4.0,1138474434
9,353,4.5,1138474457
9,471,3.5,1138474137
9,1079,5.0,1142458700
9,1089,4.5,1141842608
9,1090,5.0,1141842613
9,1129,3.5,1139427482
9,1200,4.0,1139427345
9,1215,4.0,1138474154
9,1261,3.5,1138474596
9,1500,4.5,1138474066
9,1639,3.5,1138474089
9,1653,5.0,1141842597
9,1673,4.0,1138474118
9,1748,4.0,1138474176
9,2001,3.5,1138474101
9,2194,4.0,1138474082
9,2329,4.5,1138474146
9,2542,4.5,1138474168
9,2700,3.5,1138474047
9,2843,4.0,1139427844
9,2997,4.5,1139427348
9,3081,4.5,1138474158
9,3265,4.0,1141842689
9,3275,4.0,1139427432
9,3328,5.0,1141842694
9,3448,5.0,1142458670
9,3581,4.0,1138474766
9,3740,4.5,1138474497
9,3897,4.0,1138474042
9,3972,5.0,1141842670
9,4011,5.0,1139427417
9,4034,4.5,1138474079
9,4327,4.0,1141842662
9,4799,5.0,1141842883
9,4963,4.0,1139427985
9,4973,4.5,1138474443
9,4979,4.0,1139427983
9,5009,4.0,1139427278
9,5026,5.0,1141842652
9,5060,4.0,1138474074
9,5294,5.0,1141842865
9,5954,4.5,1138474476
9,6711,5.0,1139427385
9,7981,4.0,1139427712
9,8957,4.0,1139427294
9,8984,4.0,1141842828
9,8985,5.0,1141842835
9,30707,4.5,1139427381
9,30810,5.0,1141842815
9,33672,0.5,1138474267
9,34150,3.5,1141842830
9,38061,4.5,1139427893
10,1,2.5,1169265231
10,2,2.0,1208464447
10,10,4.0,1169260936
10,19,3.0,1169264513
10,21,2.0,1169303086
10,32,3.0,1258676251
10,34,2.0,1175614146
10,39,1.5,1208464497
10,44,3.0,1169264906
10,47,4.0,1169262246
10,48,3.5,1169260535
10,50,4.0,1206379202
10,70,3.5,1190332483
10,110,4.0,1194206476
10,150,2.5,1169264298
10,153,2.0,1169401183
10,158,2.5,1194289825
10,160,1.5,1169264635
10,165,2.5,1183810526
10,170,3.5,1194289656
10,180,4.0,1197926958
10,185,1.5,1169401250
10,223,4.0,1208464376
10,231,1.5,1175614157
10,253,3.5,1280846304
10,256,1.0,1169264971
10,260,4.0,1195350532
10,296,4.5,1201821628
10,316,3.0,1169298416
10,318,4.0,1280846249
10,344,4.0,1169264335
10,350,3.0,1194289346
10,353,3.5,1169264622
10,355,1.5,1169401681
10,356,3.5,1169265215
10,364,4.0,1169401199
10,367,2.5,1169401219
10,370,2.0,1169299411
10,377,3.0,1194206490
10,413,3.0,1208426732
10,420,2.0,1224839657
10,434,2.0,1194206555
10,442,1.5,1208464766
10,454,3.0,1169264410
10,455,2.5,1169336382
10,457,3.0,1207671511
10,466,3.5,1169261287
10,480,3.0,1169304524
10,485,1.0,1169264802
10,500,1.5,1175614153
10,509,3.0,1194207427
10,520,3.0,1200167411
10,527,4.0,1190332046
10,539,1.5,1194206544
10,541,3.5,1223726458
10,586,1.5,1169298341
10,588,3.0,1169298484
10,589,4.0,1169264305
10,590,3.0,1207671584
10,592,3.5,1169264292
10,593,5.0,1169262675
10,595,3.0,1175614257
10,597,2.0,1194206516
10,648,3.5,1169264329
10,673,1.5,1169401709
10,733,4.5,1169260842
10,736,3.5,1183468046
10,743,2.5,1174234267
10,762,1.0,1169401616
10,778,3.5,1194207317
10,780,3.5,1169863803
10,784,1.0,1169401421
10,786,1.5,1169264553
10,788,1.5,1169265435
10,832,1.5,1169298530
10,858,5.0,1169260817
10,919,2.5,1195507486
10,920,3.0,1224839646
10,1035,2.5,1208464301
10,1036,3.0,1169298555
10,1047,2.0,1169265045
10,1059,2.0,1169401690
10,1079,2.0,1169401317
10,1089,4.0,1171404566
10,1092,3.0,1169264878
10,1097,3.5,1169264377
10,1101,2.0,1202849670
10,1196,4.5,1177807334
10,1198,3.5,1195350560
10,1200,3.5,1201821442
10,1206,3.0,1194376209
10,1210,4.5,1206928480
10,1214,4.0,1169262302
10,1219,3.5,1194207254
10,1220,4.0,1169264558
10,1221,3.5,1169262179
10,1240,2.5,1169265305
10,1258,4.5,1169264575
10,1270,3.5,1169264351
10,1288,4.0,1171404536
10,1291,3.0,1194206574
10,1320,3.0,1427039899
10,1333,3.0,1169401658
10,1345,3.0,1226001731
10,1347,3.0,1194207049
10,1356,2.0,1195507462
10,1370,3.5,1169299328
10,1377,3.0,1169264832
10,1387,3.0,1194206699
10,1391,1.0,1169264648
10,1407,3.0,1169265240
10,1416,2.0,1194206161
10,1438,2.0,1169326244
10,1485,1.5,1169264640
10,1499,1.5,1194289797
10,1500,3.5,1258031910
10,1515,1.5,1194289412
10,1517,3.5,1169260944
10,1527,4.5,1169299498
10,1544,1.0,1169298578
10,1552,1.5,1169264767
10,1556,1.5,1169326795
10,1562,1.5,1219260590
10,1573,2.0,1169401362
10,1580,3.5,1177807423
10,1597,3.5,1194207376
10,1608,2.0,1169401485
10,1617,2.5,1194206562
10,1639,3.0,1197926950
10,1644,3.0,1200167182
10,1682,1.0,1169264595
10,1687,1.5,1194205889
10,1690,2.0,1169260599
10,1693,2.5,1194206096
10,1717,2.5,1169303276
10,1721,3.0,1235594891
10,1722,3.0,1170763826
10,1729,3.5,1366730036
10,1876,1.0,1169264845
10,1882,2.0,1169326236
10,1884,4.5,1195350588
10,1894,1.5,1194208020
10,1909,2.5,1169260591
10,1917,2.5,1206640578
10,1923,2.5,1208464294
10,1947,2.5,1194207690
10,1954,3.5,1169260574
10,1961,3.5,1194206620
10,1982,3.5,1194206845
10,1997,4.5,1169264819
10,2000,3.0,1194207198
10,2001,2.0,1194207246
10,2003,3.5,1489868788
10,2004,2.0,1194206712
10,2006,2.0,1169260570
10,2011,2.5,1169264606
10,2012,2.0,1169265391
10,2028,2.0,1194206511
10,2081,3.0,1169298486
10,2082,3.5,1194908689
10,2107,2.5,1194617317
10,2115,3.5,1194206594
10,2118,3.0,1226773524
10,2121,2.0,1208205431
10,2124,2.5,1194207669
10,2167,2.5,1208464508
10,2231,3.5,1190332092
10,2273,3.5,1169265065
10,2291,3.0,1194207056
10,2294,2.5,1194207010
10,2329,3.5,1194207760
10,2335,3.0,1212057202
10,2338,2.0,1194207786
10,2353,3.0,1200167395
10,2376,2.5,1194206369
10,2378,3.0,1194207977
10,2402,2.5,1203763402
10,2403,3.5,1203763399
10,2404,2.0,1203763404
10,2409,2.5,1207671350
10,2410,2.5,1207671352
10,2513,3.5,1194644721
10,2529,3.5,1169298706
10,2571,4.0,1190332040
10,2617,2.5,1172620181
10,2628,3.0,1280915278
10,2657,3.5,1226523403
10,2683,4.0,1169264476
10,2694,1.5,1194207436
10,2700,3.5,1169264645
10,2701,1.5,1169298562
10,2706,3.0,1169264541
10,2710,0.5,1169264581
10,2712,1.0,1169264729
10,2716,3.5,1169264453
10,2719,3.0,1194289686
10,2722,1.0,1169302582
10,2762,2.0,1206374140
10,2791,2.5,1194206188
10,2792,2.0,1208464467
10,2803,3.5,1194289370
10,2840,3.0,1194208084
10,2916,3.0,1356515041
10,2947,3.0,1194206337
10,2948,3.0,1169328737
10,2949,3.0,1169265292
10,2953,2.0,1169303274
10,2959,4.0,1169261466
10,2985,3.0,1414871305
10,2989,2.5,1194206334
10,2990,2.0,1194206371
10,2991,3.5,1169265210
10,2993,3.5,1194206317
10,3052,4.5,1169261497
10,3081,4.0,1207252708
10,3082,2.5,1173178968
10,3113,2.5,1194908672
10,3264,1.5,1190332216
10,3273,1.5,1169302586
10,3354,1.0,1194207682
10,3355,3.0,1197413589
10,3408,1.5,1208464486
10,3418,2.5,1169264809
10,3499,2.5,1226773563
10,3527,3.0,1169264825
10,3578,3.5,1169264460
10,3617,3.0,1169300491
10,3623,3.0,1169264675
10,3624,2.5,1169302982
10,3633,1.0,1169328765
10,3635,2.5,1194206327
10,3638,3.0,1194206344
10,3639,3.0,1169265273
10,3702,2.5,1194207321
10,3717,2.0,1195507535
10,3752,2.0,1235427874
10,3755,0.5,1169265031
10,3785,3.0,1169261378
10,3793,3.5,1169264500
10,3826,1.5,1169300498
10,3868,3.5,1169299473
10,3869,2.5,1169299450
10,3948,2.5,1169401550
10,3977,2.5,1169264706
10,3984,3.5,1194206330
10,3994,1.5,1169264860
10,4005,2.0,1194206375
10,4015,1.5,1169336371
10,4022,2.0,1194207191
10,4025,2.5,1169326771
10,4034,3.0,1169401403
10,4085,3.0,1169265224
10,4148,3.5,1169262682
10,4226,3.5,1280870954
10,4246,1.0,1169305001
10,4270,1.5,1172620157
10,4306,3.5,1190332081
10,4308,3.5,1169264965
10,4310,1.5,1169298478
10,4367,2.0,1169298664
10,4369,3.0,1241254959
10,4370,1.5,1194206707
10,4388,2.0,1194206270
10,4446,2.0,1194207617
10,4638,2.0,1194207529
10,4643,1.5,1195507477
10,4701,3.0,1194207536
10,4718,2.0,1194207580
10,4734,3.5,1169265331
10,4776,3.5,1169401897
10,4816,3.5,1194207433
10,4848,3.5,1207671379
10,4855,3.0,1194289728
10,4865,3.5,1213374896
10,4896,2.5,1207863813
10,4963,3.5,1169264737
10,4974,1.0,1194206276
10,4993,3.5,1169261427
10,5010,3.0,1225007454
10,5218,4.0,1169260634
10,5219,3.5,1197373543
10,5254,1.0,1169300462
10,5266,1.5,1194207262
10,5312,2.5,1172525255
10,5313,1.5,1190332424
10,5349,3.0,1169264694
10,5378,3.5,1169261154
10,5418,3.5,1214416545
10,5419,2.0,1208464624
10,5445,2.0,1169264617
10,5459,2.5,1349023833
10,5479,2.0,1194208111
10,5481,3.0,1169298521
10,5502,1.0,1169303287
10,5507,2.5,1169300485
10,5541,4.0,1169261289
10,5630,2.5,1169262679
10,5679,3.0,1169298725
10,5785,1.5,1194908971
10,5796,2.5,1227433292
10,5816,2.5,1208205362
10,5872,2.5,1194206384
10,5903,3.0,1210243831
10,5952,4.0,1169261430
10,5989,3.0,1169401644
10,6157,3.0,1197927005
10,6333,3.0,1199740513
10,6365,3.5,1169264912
10,6373,3.0,1231240021
10,6377,2.5,1169401511
10,6379,2.0,1235995071
10,6383,2.5,1241254956
10,6502,3.0,1194376116
10,6503,1.5,1169300295
10,6537,1.5,1169299320
10,6539,4.5,1180546413
10,6564,2.0,1201339755
10,6593,2.5,1194206794
10,6754,3.5,1190332068
10,6863,3.5,1169298403
10,6874,4.5,1169261180
10,6888,1.5,1194206271
10,6934,3.5,1190332101
10,6952,2.5,1185524079
10,7143,2.0,1169298357
10,7153,4.5,1169261396
10,7254,4.0,1169863751
10,7285,1.0,1208464536
10,7317,4.0,1190332057
10,7373,3.0,1220807324
10,7438,4.5,1169261182
10,7451,1.5,1169303098
10,7454,3.0,1194207831
10,7458,3.5,1169298574
10,7475,4.0,1300132549
10,7569,3.0,1172363508
10,7570,3.5,1194206365
10,7573,3.0,1194206363
10,8360,3.5,1190332085
10,8361,3.0,1169326328
10,8368,3.0,1208205366
10,8371,3.0,1194289649
10,8636,2.5,1169264990
10,8640,2.0,1194909009
10,8644,2.0,1169401863
10,8665,3.5,1214416547
10,8666,2.0,1235594938
10,8798,2.0,1169298686
10,8810,2.0,1199740486
10,8815,2.5,1194644757
10,8860,2.5,1194909097
10,8861,2.5,1197373546
10,8957,4.0,1226523251
10,8968,3.0,1194289473
10,8972,3.5,1169303106
10,8977,2.0,1194909052
10,8984,3.0,1190590913
10,8985,2.0,1194909166
10,27660,1.0,1169265430
10,27706,3.0,1286096255
10,30816,3.0,1169326427
10,30825,1.5,1194207412
10,31221,2.0,1345924386
10,31427,2.5,1214369293
10,31696,4.0,1169299480
10,32011,1.5,1171404506
10,32019,3.5,1196714004
10,32029,3.0,1194205867
10,32296,2.0,1169326793
10,32587,4.5,1169299488
10,33493,4.0,1384071995
10,33615,2.5,1194207729
10,33679,2.0,1169298469
10,33794,3.0,1219913938
10,33830,3.0,1194206806
10,34048,2.5,1169298438
10,34150,3.0,1190591088
10,34319,1.5,1169300316
10,34405,4.5,1171113151
10,34532,4.0,1169326508
10,35836,2.0,1208464567
10,36401,1.5,1169326393
10,36529,2.5,1190332258
10,37380,1.0,1169326409
10,37386,3.5,1208464395
10,37727,1.0,1194908577
10,37733,1.0,1190332274
10,37853,1.5,1169326628
10,39435,1.0,1169326525
10,39446,3.5,1183499517
10,40583,1.0,1172620100
10,40815,3.0,1208205368
10,41566,3.5,1169326480
10,41569,2.0,1208464340
10,42738,2.0,1208464527
10,43836,1.5,1169326687
10,43919,1.5,1208464491
10,43928,2.0,1235995103
10,44022,3.5,1169262086
10,44191,4.0,1172619888
10,44397,2.5,1190537419
10,44665,4.5,1169336257
10,44759,2.0,1208464555
10,44972,2.0,1194206214
10,45062,2.5,1171397430
10,45081,2.5,1175614015
10,45186,2.5,1333746268
10,45442,1.5,1177067178
10,45447,3.5,1169265220
10,45499,2.5,1315763215
10,45517,3.0,1173062063
10,45672,2.0,1171397514
10,45720,2.5,1190332493
10,45722,3.5,1208464325
10,45728,4.0,1176580995
10,45880,2.0,1179609761
10,46723,2.0,1174388402
10,46965,2.5,1169265318
10,46972,2.5,1185481467
10,47200,3.5,1208205483
10,47610,4.0,1171397411
10,47629,2.0,1208464643
10,48142,1.5,1173125977
10,48304,3.0,1175340531
10,48322,1.5,1190332286
10,48385,2.5,1248092190
10,48394,3.0,1175812521
10,48516,3.5,1175613994
10,48780,3.0,1183677539
10,48783,2.0,1175614026
10,48877,2.0,1183677508
10,49272,3.5,1169260870
10,49278,3.0,1179606685
10,49396,4.0,1171329469
10,49530,3.0,1175696729
10,49649,3.0,1173062076
10,49651,1.5,1208464583
10,50003,2.5,1212057236
10,50794,2.5,1182204350
10,50798,1.5,1179314852
10,50804,3.5,1173039429
10,51077,3.0,1181223734
10,51084,1.5,1190332437
10,51086,3.5,1185218667
10,51412,3.0,1188337486
10,51540,2.5,1188337473
10,51662,4.0,1177569697
10,51925,2.0,1208464648
10,51927,3.5,1226523242
10,51935,3.0,1190331826
10,52281,3.5,1196732452
10,52458,3.5,1194617297
10,52460,1.5,1206395484
10,52604,2.5,1193726506
10,52722,2.5,1188735877
10,53000,2.0,1202856482
10,53121,3.0,1200350586
10,53125,3.5,1180546395
10,53131,2.0,1208464631
10,53322,3.5,1190590920
10,53464,3.0,1190591049
10,53519,3.0,1201821593
10,53953,3.5,1199740525
10,53972,3.0,1190332576
10,53996,3.5,1245878522
10,54001,3.5,1208205370
10,54259,3.0,1200350598
10,54272,3.0,1280915289
10,54648,2.5,1199740614
10,54995,4.0,1201821578
10,54999,4.0,1299275822
10,55118,2.5,1226773490
10,55232,3.0,1197373544
10,55282,2.0,1205878049
10,55553,2.0,1207677941
10,55577,2.5,1194908459
10,55820,3.0,1206388004
10,56145,3.5,1206220347
10,56156,3.0,1197846649
10,56171,3.0,1206388148
10,56174,3.0,1200166793
10,56367,2.5,1202849508
10,56757,4.5,1207252721
